"","Year","SITC","sitc_sdesc","Country","ExportsFASValueBasisJan","GenImportsCustomsValBasisJan","GenImportsCIFValBasisJan","ExportsFASValueBasisFeb","GenImportsCustomsValBasisFeb","GenImportsCIFValBasisFeb","ExportsFASValueBasisMar","GenImportsCustomsValBasisMar","GenImportsCIFValBasisMar","ExportsFASValueBasisApr","GenImportsCustomsValBasisApr","GenImportsCIFValBasisApr","ExportsFASValueBasisMay","GenImportsCustomsValBasisMay","GenImportsCIFValBasisMay","ExportsFASValueBasisJun","GenImportsCustomsValBasisJun","GenImportsCIFValBasisJun","ExportsFASValueBasisJul","GenImportsCustomsValBasisJul","GenImportsCIFValBasisJul","ExportsFASValueBasisAug","GenImportsCustomsValBasisAug","GenImportsCIFValBasisAug","ExportsFASValueBasisSep","GenImportsCustomsValBasisSep","GenImportsCIFValBasisSep","ExportsFASValueBasisOct","GenImportsCustomsValBasisOct","GenImportsCIFValBasisOct","ExportsFASValueBasisNov","GenImportsCustomsValBasisNov","GenImportsCIFValBasisNov","ExportsFASValueBasisDec","GenImportsCustomsValBasisDec","GenImportsCIFValBasisDec","ExportsFASValueBasisYtdDec","GenImportsCustomsValBasisYtdDec","GenImportsCIFValBasisYtdDec","CTY_CODE"
"3262","2002","667","PEARLS, PRECIOUS & SEMIPRECIOUS STONES","WorldTotal",375558659,1154823920,1157141002,366418282,1014420309,1016228789,368479008,1145125353,1147299070,386804876,1028208926,1030088450,394670539,1294496472,1296727403,464609475,937263415,939080164,375178653,1282567351,1284667671,501625009,905720981,907646632,382995382,1063014687,1065128801,448210661,1413127159,1415757268,426909827,1011515615,1013531728,408271678,812616505,814642504,4899732049,13062900693,13087939482,"0000"
"3263","2002","232","SYNTHETIC RUBBER AND RECLAIM RUBBER","Zimbabwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16656,0,0,0,0,0,16851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33507,0,0,"7960"
"3264","2002","593","EXPLOSIVES AND PYROTECHNIC PRODUCTS","United Kingdom",681752,117979,123742,1097251,247920,258012,1910881,433569,442592,1599556,273256,280873,1548195,1023966,1045569,1826026,557540,580485,1645423,982403,1007130,677279,224535,231716,1287885,321041,330242,1591150,179332,187033,475545,334360,343166,734010,179265,186442,15074953,4875166,5017002,"4120"
"3265","2002","748","TRASMISSION SHAFTS AND CRANKS","Nigeria",152934,0,0,0,0,0,111781,0,0,124321,0,0,146566,0,0,562098,0,0,139467,0,0,84634,0,0,38509,0,0,41033,0,0,57021,0,0,684124,0,0,2142488,0,0,"7530"
"3266","2002","694","NAILS, SCREWS, NUTS, ETC,","Venezuela",248176,0,0,156603,0,0,2766420,52500,53906,101574,0,0,204842,0,0,340250,0,0,285455,0,0,149679,5553,5792,162521,0,0,221881,0,0,452868,2906,3156,18744,0,0,5109013,60959,62854,"3070"
"3267","2002","724","TEXTILE & LEATHER MACHINERY & PTS","Zambia",0,0,0,185511,0,0,0,0,0,0,0,0,200632,0,0,31295,0,0,27760,0,0,4953,0,0,9474,0,0,7000,0,0,0,0,0,0,0,0,466625,0,0,"7940"
"3268","2002","737","METALWORKING MACHINERY","Ecuador",284301,0,0,342847,0,0,656205,0,0,98568,0,0,95757,20000,22000,362988,0,0,153045,0,0,633334,0,0,178265,6045,6296,417621,0,0,295955,0,0,114903,0,0,3633789,26045,28296,"3310"
"3269","2002","041","WHEAT AND MESLIN, UNMILLED","Mozambique",1941018,0,0,0,0,0,0,0,0,3940792,0,0,0,0,0,0,0,0,1219910,0,0,1223954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8325674,0,0,"7870"
"3270","2002","284","NICKEL ORES & CONCENTRATES","Hong Kong",9778,0,0,0,0,0,0,0,0,4125,0,0,3552,0,0,0,0,0,0,0,0,0,0,0,5520,0,0,0,0,0,0,0,0,0,0,0,22975,0,0,"5820"
"3271","2002","677","IRON & STEEL RAILS & RAILWAY TRACK CONST MATERIAL","Honduras",0,0,0,0,0,0,0,0,0,6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795,0,0,0,0,0,9863,0,0,19683,0,0,"2150"
"3272","2002","211","HIDES & SKINS,  RAW","Netherlands",31789,0,0,98814,0,0,121681,406,656,173665,0,0,131407,0,0,179711,0,0,822343,0,0,647546,0,0,330217,0,0,598893,0,0,421410,0,0,466733,22867,23867,4024209,23273,24523,"4210"
"3273","2002","893","ARTICLES OF PLASTICS","Italy",1973832,6645441,7322308,2946300,5943767,6586578,7779123,9455662,10304432,4057004,10212702,11142910,3268376,9381941,10283094,2925308,12139416,13256756,2982718,13957988,15289971,3635555,11451225,12609863,2511085,8258948,9144931,3614605,8907610,9894680,3998329,9675596,10605886,4078534,10320318,11372065,43770769,116350614,127813474,"4759"
"3274","2002","579","WASTE, PARINGS AND SCRAP, OF PLASTICS","Romania",0,0,0,4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204,0,0,"4850"
"3275","2002","781","ALL MOTOR VEHICLES","Antigua and Barbuda",138561,0,0,48876,0,0,106619,0,0,101500,0,0,134336,0,0,167800,0,0,143355,0,0,10000,0,0,155206,0,0,85160,0,0,64812,0,0,111985,0,0,1268210,0,0,"2484"
"3276","2002","713","INTERNAL COMBUSTION PISTON ENGINES","Ethiopia",0,0,0,0,0,0,0,0,0,0,0,0,21893,0,0,4200,0,0,51675,0,0,0,0,0,0,0,0,7400,0,0,8200,0,0,9000,0,0,102368,0,0,"7749"
"3277","2002","667","PEARLS, PRECIOUS & SEMIPRECIOUS STONES","Jamaica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78928,0,0,0,0,0,0,0,0,38050,0,0,81031,0,0,0,0,0,198009,0,0,"2410"
"3278","2002","745","NONELECTRICAL MACHINERY AND TOOLS","New Zealand",1384715,597449,610525,1092196,699540,706976,949381,436232,454591,1436346,639609,661310,2109297,579199,589249,1429337,1261389,1271403,2319071,477490,495298,1583588,647820,664939,2550804,488112,501790,1841107,306070,312156,1396287,691101,716096,1257118,738903,770602,19349247,7562914,7754935,"6141"
"3279","2002","786","TRAILERS & SEMI-TRAILERS","New Caledonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18400,18700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18400,18700,"6412"
"3280","2002","048","CEREAL PREPARATIONS","Guatemala",516999,68250,74448,418039,188285,200319,586073,167587,179282,258513,476671,499892,325697,558400,583954,201342,364531,381281,368041,1166641,1226564,268201,932531,974796,1299427,160793,169793,633428,427887,450302,743594,922714,964382,539918,449329,472918,6159272,5883619,6177931,"2050"
"3281","2002","752","AUTOMATIC DATA PROCESS MACHINES","Kenya",278058,28335,29254,202037,18890,19245,165815,0,0,272410,97297,98697,394964,0,0,165214,6500,6780,212889,8700,9306,284098,25424,26247,482897,9419,10038,601345,0,0,105180,110797,111931,110300,78794,83850,3275207,384156,395348,"7790"
"3282","2002","248","WOOD, SIMPLY WORKED","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75531,0,0,0,0,0,59556,0,0,28538,0,0,28538,0,0,28538,0,0,30801,0,0,251502,0,0,"5230"
"3283","2002","848","APPAREL & ACCESSORIES EXCEPT TEXTILE; HEADGEAR","Dominica",0,0,0,0,0,0,0,0,0,5908,0,0,0,0,0,0,0,0,3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9590,0,0,"2486"
"3284","2002","843","MEN'S OR BOYS' COATS, JACKETS, KNITTED","Portugal",4407,424277,432628,0,108490,112639,0,215533,221811,24632,157394,162609,0,33827,36046,7840,40660,42828,17006,496001,509240,0,448149,465394,0,196057,202856,0,454599,478879,0,181782,193690,0,342601,354923,53885,3099370,3213543,"4710"
"3285","2002","042","RICE","Chile",0,0,0,9000,0,0,7033,0,0,23432,0,0,178590,0,0,492000,0,0,3514263,0,0,193525,0,0,384528,0,0,270225,0,0,254263,0,0,1470169,0,0,6797028,0,0,"3370"
"3286","2002","591","INSECTICIDES, DISINFECTANTS","Austria",0,0,0,34480,29074,39652,0,0,0,11248,43452,43602,11248,46968,48840,0,0,0,22497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79473,119494,132094,"4330"
"3287","2002","742","PUMPS FOR LIQUIDS AND LIQUID ELEVATORS","Dominican Republic",1252173,4970,5278,297002,0,0,842633,19928,19998,945466,0,0,821023,24794,25072,445505,0,0,391460,0,0,263449,0,0,553197,0,0,495150,12307,12327,1307036,8640,9162,324517,0,0,7938611,70639,71837,"2470"
"3288","2002","048","CEREAL PREPARATIONS","Mauritius",0,0,0,9434,0,0,10180,0,0,0,0,0,9733,0,0,9581,0,0,8129,0,0,15577,0,0,8518,0,0,0,0,0,0,0,0,14193,0,0,85345,0,0,"7850"
"3289","2002","266","SYNTHETIC FIBERS SUITABLE FOR SPINNING","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32771,0,0,0,0,0,11773,0,0,74130,0,0,22029,0,0,0,0,0,0,0,0,140703,0,0,"4633"
"3290","2002","664","GLASS","Afghanistan",0,0,0,19508,0,0,0,0,0,0,0,0,0,0,0,179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198508,0,0,"5310"
"3291","2002","751","OFFICE MACHINES","Peru",556844,0,0,249395,0,0,609971,0,0,521658,0,0,487347,0,0,401190,0,0,241201,0,0,340967,0,0,294800,0,0,469004,0,0,247233,0,0,379989,0,0,4799599,0,0,"3330"
"3292","2002","884","OPTICAL GOODS","Turks and Caicos Islands",0,0,0,0,0,0,37590,0,0,0,0,0,33729,0,0,0,0,0,11754,0,0,0,0,0,50639,0,0,0,0,0,3805,0,0,0,0,0,137517,0,0,"2430"
"3293","2002","098","EDIBLE PRODUCTS AND PREPARATIONS","Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46400,0,0,5585,0,0,0,0,0,12008,0,0,0,0,0,0,0,0,63993,0,0,"7850"
"3294","2002","872","MEDICAL INSTRUMENTS & APPLIANCES","Estonia",65450,0,0,12843,2941,3041,110777,3400,4865,29186,3600,4100,73557,64323,67471,77607,59928,62928,29883,130150,135600,68726,4048,4148,36288,83520,86795,12846,0,0,18855,96916,102789,46859,0,0,582877,448826,471737,"4470"
"3295","2002","533","PIGMENTS, PAINTS, VARNISHES AND RELATED MATERIALS","Norway",152509,412976,431689,106160,749465,785548,181680,175522,183596,74509,620361,648118,60391,674483,702869,45048,58648,58818,15667,747517,1134406,5765,622964,650190,41764,2066739,2374845,2590,742936,1142936,17502,674623,700026,29799,623178,640747,733384,8169412,9453788,"4039"
"3296","2002","334","OIL (NOT CRUDE)","Afghanistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10052,0,0,"5310"
"3297","2002","112","ALCOHOLIC BEVERAGES","Uruguay",40728,47504,49523,26221,55857,58202,0,28548,29605,0,117996,125388,25477,423640,430840,0,12290,12708,0,60004,62002,0,39250,39690,0,20472,20919,30000,24071,26835,17574,0,0,27379,46571,50444,167379,876203,906156,"3550"
"3298","2002","554","SOAP, CLEANSING AND POLISHING PREPARATIONS","Anguilla",4060,0,0,11601,0,0,29855,0,0,15691,0,0,8210,0,0,0,0,0,0,0,0,22377,0,0,0,0,0,0,0,0,10374,0,0,0,0,0,102168,0,0,"2481"
"3299","2002","533","PIGMENTS, PAINTS, VARNISHES AND RELATED MATERIALS","Ireland",2831263,23106,23156,3291811,71219,71473,2310535,15672,17158,643349,10000,11933,460113,0,0,582283,0,0,585839,70940,71841,954359,90181,93330,2234909,0,0,3195519,4714,4799,2145828,76676,77213,2047307,65143,65333,21283115,427651,436236,"4190"
"3300","2002","674","IRON & NATURAL STEEL FLAT-ROLLED PRODUCTS","Indonesia",9307,94914,111015,78735,885263,1053493,74609,0,0,87478,0,0,67725,0,0,134324,0,0,36555,0,0,47575,4152752,4574416,33541,0,0,50243,830014,910427,34872,0,0,42004,2369,2634,696968,5965312,6651985,"5600"
"3301","2002","745","NONELECTRICAL MACHINERY AND TOOLS","Burundi",0,0,0,0,0,0,0,0,0,0,0,0,26664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26664,0,0,"7670"
"3302","2002","665","GLASSWARE","Switzerland",282465,739994,775306,283039,503349,532914,166306,1091597,1152965,264587,458853,498310,159154,630667,657232,495189,436709,458948,970791,618748,656758,166726,862052,896531,237985,747821,780768,334674,1270274,1335687,589606,721308,749847,728420,785314,812557,4678942,8866686,9307823,"4419"
"3303","2002","971","GOLD, NONMONETARY","Czech Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,0,0,"4351"
"3304","2002","269","WORN CLOTHING & OTHER WORN TEXTILE ARTICLES","Netherlands",11889,49968,54562,8000,49752,53004,53920,24286,26501,38400,68247,73213,8750,19899,21663,11484,20590,22838,3712,49054,51878,17694,39485,43672,20000,55728,59254,4000,19111,21352,3040,39226,43653,0,53043,58220,180889,488389,529810,"4210"
"3305","2002","658","MADE-UP ARTICLES OF TEXTILE MATERIALS","Morocco",0,975,1110,0,13350,15390,9632,60008,62736,0,41876,44918,5160,7938,8899,0,6801,7811,0,38048,40719,0,16468,18827,0,20610,21823,0,14538,15675,13756,10306,13069,0,17878,21347,28548,248796,272324,"7140"
"3306","2002","684","ALUMINUM","Hungary",64932,1369473,1447385,135877,595784,629618,209303,1432288,1513635,246206,1609310,1696785,136512,2171486,2292658,217035,1247047,1318869,315548,2079195,2197483,126901,2396997,2543419,274040,1775209,1878409,375296,2573722,2726350,258572,1353857,1429634,255214,722194,751234,2615436,19326562,20425479,"4370"
"3307","2002","722","TRACTORS","St Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50110,0,0,0,0,0,0,0,0,0,0,0,50110,0,0,"2488"
"3308","2002","752","AUTOMATIC DATA PROCESS MACHINES","Dominica",83922,0,0,33734,0,0,40961,0,0,165365,0,0,86449,0,0,4125,0,0,1124258,0,0,10153,0,0,5825491,0,0,54900,0,0,30105,0,0,41235,0,0,7500698,0,0,"2486"
"3309","2002","743","PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS","Pakistan",190045,0,0,3270218,0,0,520790,0,0,766956,0,0,377329,0,0,1052481,0,0,274405,0,0,1631704,0,0,491806,0,0,9429718,0,0,2391026,0,0,620814,0,0,21017292,0,0,"5350"
"3310","2002","597","ADDITIVES FOR MINERAL OILS","Korea, South",4116396,0,0,4475136,6400,7111,4201508,0,0,5633491,0,0,5479083,0,0,3481414,11252,11858,4778926,0,0,5744279,68426,72838,4265483,0,0,3183670,0,0,5584395,22252,23525,4694896,0,0,55638677,108330,115332,"5800"
"3311","2002","045","CEREALS, EXCEPT WHEAT, RICE, BARLEY, MAIZE","Denmark",0,0,0,0,0,0,8083,1101100,1394250,70400,0,0,0,2672250,3197250,8083,0,0,0,0,0,0,0,0,78483,0,0,0,0,0,0,2994798,2996796,0,904566,1185891,165049,7672714,8774187,"4099"
"3312","2002","571","POLYMERS OF ETHYLENE","Finland",64661,7719,8292,30875,33663,36012,5400,320,370,3600,400,500,16380,0,0,0,0,0,52222,0,0,23719,4923,5490,8899,50697,53068,3256,31568,35018,5487,0,0,9790,41995,44436,224289,171285,183186,"4050"
"3313","2002","579","WASTE, PARINGS AND SCRAP, OF PLASTICS","Kuwait",0,0,0,0,0,0,3879,0,0,5637,0,0,0,0,0,16380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12822,0,0,38718,0,0,"5130"
"3314","2002","512","ALCOHOLS, PHENOLS & HALOGENATED DERIVATIVES","Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28232,0,0,0,0,0,0,0,0,0,0,0,28232,0,0,"4271"
"3315","2002","582","PLATES, SHEETS, FILM, FOIL & STRIP OF PLASTICS","Uzbekistan",0,0,0,124628,0,0,0,0,0,0,0,0,100476,0,0,24318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118303,0,0,0,0,0,367725,0,0,"4644"
"3316","2002","634","VENEERS, PLYWOOD AND PARTICLE BOARD","Sri Lanka",0,0,0,0,0,0,0,5282,5802,0,0,0,0,7451,8381,0,6496,7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19229,21211,"5420"
"3317","2002","285","ALUMINUM ORES & CONCENTRATES","Germany",1733321,2026882,2200774,937566,2714301,2854271,1284952,1789080,1876790,863087,2374190,2562337,1222796,2328423,2487713,1163840,2680994,2804272,920501,3118757,3310192,1306240,3625289,3810818,1191461,2183419,2335090,1005661,2857418,3000351,798744,2624121,2794627,1561229,2089602,2224248,13989398,30412476,32261483,"4280"
"3318","2002","335","RESIDUAL PETROLEUM PRODUCTS","Trinidad and Tobago",14930,0,0,83972,0,0,64785,0,0,4548,0,0,72446,0,0,20521,0,0,42934,0,0,39927,0,0,24654,0,0,28398,0,0,31503,0,0,16328,0,0,444946,0,0,"2740"
"3319","2002","775","HOUSEHOLD TYPE ELECTRIC & NONELECTRIC EQUIPMENT","French Polynesia",53643,0,0,60296,0,0,97131,0,0,46876,0,0,41525,0,0,99179,0,0,30489,0,0,51047,0,0,78151,0,0,113353,0,0,85045,0,0,17550,0,0,774285,0,0,"6414"
"3320","2002","678","IRON AND STEEL WIRE","Honduras",125970,0,0,101024,50595,57729,74199,163566,189641,124856,29751,33231,0,17412,21172,0,41420,46480,20000,132750,155540,7548,8720,10400,6422,9879,10779,0,0,0,0,106835,126215,0,61064,76184,460019,621992,727371,"2150"
"3321","2002","048","CEREAL PREPARATIONS","Netherlands Antilles",260153,0,0,270635,0,0,349382,0,0,318540,0,0,318688,0,0,220962,0,0,315290,0,0,329566,0,0,225303,0,0,294911,0,0,240135,0,0,328716,0,0,3472281,0,0,"2771"
"3322","2002","073","CHOCOLATE & OTHER FOOD PREPARATIONS CONTAINING CO","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15068,0,0,0,0,0,15068,0,0,"6142"
"3323","2002","686","ZINC","Turks and Caicos Islands",0,0,0,10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10302,0,0,"2430"
"3324","2002","597","ADDITIVES FOR MINERAL OILS","Canada",28316306,8581319,8697127,30996782,5383381,5476952,28576130,5524829,5612156,30903250,6788876,6921191,32446579,6599423,6687636,31637549,5527342,5624751,32725458,6082386,6171345,32499179,6832664,6926547,32262212,7379269,7513463,32846625,7463139,7609765,33033761,6894010,7020864,30816337,5836256,5927746,377060168,78892894,80189543,"1220"
"3325","2002","047","CEREAL MEALS AND FLOURS","Guadeloupe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130,0,0,"2831"
"3326","2002","642","PAPER & PAPERBOARD, CUT TO SIZE OR SHAPE, ARTICLE","United Kingdom",9126308,5145682,5409384,9028677,4524944,4780173,9632694,4964665,5249099,8589062,3847647,4055039,9493068,4711362,4970014,10315448,5597713,5873117,9129539,6361706,6664580,11997810,4536923,4847531,8474636,5767597,6187486,10652108,5650805,6021220,10989487,4616577,4950318,9526628,5013906,5280621,116955465,60739527,64288582,"4120"
"3327","2002","263","COTTON TEXTILE FIBERS","Sweden",137471,0,0,125426,0,0,252147,0,0,70050,0,0,226790,0,0,50567,0,0,65275,0,0,341955,0,0,207798,0,0,153288,0,0,110566,0,0,83108,0,0,1824441,0,0,"4010"
"3328","2002","269","WORN CLOTHING & OTHER WORN TEXTILE ARTICLES","Norway",0,0,0,0,0,0,3900,0,0,0,4689,5207,18800,703,711,0,2051,2071,0,0,0,0,0,0,0,0,0,42370,0,0,0,0,0,0,0,0,65070,7443,7989,"4039"
"3329","2002","344","PETROLEUM GASES & OTHER GASEOUS HYDROCARBONS","Syria",2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4370,0,0,0,0,0,0,0,0,0,0,0,18330,0,0,5527,0,0,30873,0,0,"5020"
"3330","2002","812","SANITARY, PLUMBING & HEATING FIXTURES","Estonia",28326,0,0,34113,0,0,0,0,0,4000,0,0,28974,0,0,3200,0,0,88218,0,0,0,0,0,57015,0,0,0,0,0,76976,0,0,37938,0,0,358760,0,0,"4470"
"3331","2002","761","TELEVISION RECEIVERS","Czech Republic",4740,0,0,16651,0,0,0,0,0,0,0,0,10752,3200,3323,0,0,0,2750,0,0,3675,0,0,0,0,0,12325,0,0,10833,0,0,36749,0,0,98475,3200,3323,"4351"
"3332","2002","899","MISCELLANEOUS MANUFACTURED ARTICLES","Mexico",13874770,31415060,31716903,15049369,33570400,33891107,18814843,34519569,34822080,18108643,36465592,36759185,18511879,35912297,36256041,16670650,31413006,31741907,16397705,34493060,34906773,17263799,33843480,34231378,14428976,30554976,30935853,20999230,37096655,37481077,15537643,35400306,35717322,11938800,29379714,29647069,197596307,404064115,408106695,"2010"
"3333","2002","874","MEASURING/CHECKING/ANALYSING INSTUMENTS","Chile",3981911,0,0,4802183,18400,19085,4563651,3000,3075,2999498,91171,93864,5269502,0,0,3430559,4170,4315,3026667,27981,28815,4207615,0,0,6767850,7215,7415,4342955,11252,11452,3733927,11773,13068,6647395,2291,2293,53773713,177253,183382,"3370"
"3334","2002","821","FURNITURE & BEDDING ACCESSORIES","Aruba",62841,0,0,93078,0,0,87462,0,0,157224,0,0,928460,0,0,69319,0,0,26198,0,0,108116,52717,54215,24958,0,0,82024,0,0,284282,0,0,133228,0,0,2057190,52717,54215,"2779"
"3335","2002","874","MEASURING/CHECKING/ANALYSING INSTUMENTS","Canada",243501164,82429445,83035027,253665761,82513278,83178378,289820550,101270123,102082786,282562373,97068638,97874335,265881256,102986651,103893763,255069144,104988466,105665474,228644667,97255597,98266335,268199571,93370953,94081059,272330286,104971667,105724473,290167608,109046386,109999161,262120523,89092583,89678807,244819747,111907443,112660013,3156782650,1176901230,1186139611,"1220"
"3336","2002","727","FOOD-PROCESSING MACHINES (EXCLUDING DOMESTIC)","France",1050921,1669052,1715281,1804289,2428149,2470813,1189930,3122755,3160345,2284686,3067664,3132791,2093734,3416959,3478276,1094751,841306,890649,809782,3792270,3859220,1498493,9317002,9445635,1345537,2214853,2252030,1389815,2879991,2922776,1259246,808600,841478,1442533,1492353,1518627,17263717,35050954,35687921,"4279"
"3337","2002","056","VEGETABLES, ROOTS AND TUBERS, PREPARED OR PRESERV","Hungary",0,163071,192533,0,68187,73565,0,349712,378933,0,169226,188311,156494,143117,161265,0,116524,129377,0,326867,358052,0,111794,123642,0,138711,156198,0,117233,130509,0,228097,255902,0,110125,122755,156494,2042664,2271042,"4370"
"3338","2002","222","OIL SEEDS AND OLEAGINOUS FRUIT","Costa Rica",3119341,0,0,2690944,2759,3492,1851199,206280,216155,5218350,37589,44508,4010187,179535,194435,2211475,0,0,4406335,0,0,6601965,0,0,4130438,0,0,6265948,0,0,5084997,0,0,3085173,0,0,48676352,426163,458590,"2230"
"3339","2002","651","TEXTILE YARN","Iceland",0,0,0,0,23969,25798,0,25960,28267,0,0,0,0,0,0,53896,0,0,0,29810,33020,35003,23978,26285,0,31766,34715,17470,31253,34823,3000,0,0,13181,20223,22590,122550,186959,205498,"4000"
"3340","2002","679","IRON & STEEL TUBES, PIPES & FITTINGS","Palau",60848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60848,0,0,"6830"
"3341","2002","735","PARTS & ACCESS FOR METAL WORK MACHINE TOOLS","Tunisia",0,0,0,0,0,0,6754,0,0,0,0,0,0,0,0,0,0,0,4716,0,0,0,0,0,8740,0,0,0,0,0,0,0,0,0,0,0,20210,0,0,"7230"
"3342","2002","782","SPECIAL PURPOSE MOTOR VEHICLES","Poland",0,0,0,0,0,0,0,0,0,0,0,0,1720664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720664,0,0,"4550"
"3343","2002","716","ROTATING ELECTRIC PLANT AND PARTS","Bahrain",182146,0,0,60272,0,0,42460,0,0,2840,0,0,57478,0,0,21427,0,0,49003,0,0,32926,0,0,10841,0,0,95388,0,0,20997,0,0,54396,0,0,630174,0,0,"5250"
"3344","2002","735","PARTS & ACCESS FOR METAL WORK MACHINE TOOLS","Belarus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6592,0,0,"4622"
"3345","2002","684","ALUMINUM","Czech Republic",6926,44140,47299,85927,0,0,119594,6052,6177,73161,53037,54802,72626,0,0,95126,58195,61566,149493,0,0,132446,0,0,161679,0,0,145762,3879,4508,103648,232979,249046,66414,163985,174594,1212802,562267,597992,"4351"
"3346","2002","091","MARGARINE AND SHORTENING","Micronesia",0,0,0,3262,0,0,0,0,0,0,0,0,0,0,0,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946,0,0,"6820"
"3347","2002","598","MISCELLANEOUS CHEMICAL PRODUCTS","Philippines",2750217,1138613,1271422,4219501,1067640,1213578,3688202,1191812,1363235,2102852,1191336,1324662,2986047,4977244,5145775,3853773,807620,921559,1168564,1394433,1564161,3771246,1081956,1217978,2637816,1004397,1146499,1621258,665021,749993,1933436,970989,1091164,1848236,927303,1035359,32581148,16418364,18045385,"5650"
"3348","2002","897","JEWELRY, GOLDSMITHS' & SILVERSMITHS' WARES","Liechtenstein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,4230,0,10570,11535,0,0,0,0,0,0,0,14561,15765,"4411"
"3349","2002","292","CRUDE VEGETABLE MATERIALS","Togo",0,0,0,0,42840,57590,0,116620,153495,0,48645,63395,0,0,0,0,0,0,0,65280,87405,0,67510,89635,0,48774,63624,65392,0,0,0,52360,66835,0,0,0,65392,442029,581979,"7520"
"3350","2002","848","APPAREL & ACCESSORIES EXCEPT TEXTILE; HEADGEAR","Ethiopia",0,0,0,0,0,0,0,0,0,0,275,392,0,0,0,106343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106343,275,392,"7749"
"3351","2002","759","PARTS FOR OFFICE MACHINES & ADP MACHINES","Kazakhstan",90397,0,0,24839,0,0,162126,0,0,128196,0,0,537596,0,0,193679,0,0,11358,0,0,108078,0,0,36376,0,0,158402,0,0,231381,3000,3150,122229,0,0,1804657,3000,3150,"4634"
"3352","2002","111","NONALCOHOLIC BEVERAGES","Trinidad and Tobago",80986,188301,221628,168219,174773,204056,34356,158166,182684,38854,211505,242483,26689,239744,280531,69093,218258,252018,40269,310503,362097,49147,59024,67569,49022,121001,136563,68298,244064,281850,60732,198663,224245,75180,142021,169303,760845,2266023,2625027,"2740"
"3353","2002","784","PARTS AND ACCESSORIES OF MOTOR VEHICLES","Honduras",3764645,255515,261102,605438,477910,489644,697549,493004,500211,622068,636540,648451,614001,577233,598449,732616,395610,412422,566581,423465,435758,602063,589183,600913,445735,1008730,1030845,449303,746579,759270,425784,1043804,1061735,581816,1432826,1453178,10107599,8080399,8251978,"2150"
