"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"San Marino","SMR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1637.30004882813","1455.70703125","1470.0400390625","1160.48999023438","1159.13903808594","1190.22998046875","1133.96899414063","1134.50695800781","1139.05004882813","1141.14099121094","1150.32995605469","1162.84594726563","1173.76904296875","1180.93798828125","1186.73706054688","1186.94396972656","1190.58996582031","1193.94396972656","1195.30700683594","1193.88305664063","1196.1240234375","1194.5810546875","1189.32202148438","1183.22399902344","1190.31604003906","1186.22595214844","1185.67102050781",
"Serbia","SRB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28699.80078125","20991.9765625","14931.1103515625","15784.8876953125","14824.919921875","15130.9619140625","16409.853515625","16940.650390625","15034.6982421875","16144.208984375","17098.748046875","18601.015625","19781.365234375","22469.19921875","24645.318359375","26102.115234375","26527.73828125","26538.509765625","27326.703125","29268.875","31224.58984375","31134.25","30784.78125","29217.5859375","29101.318359375","29523.57421875","30049.564453125",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7061.60888154848","6765.84387223106","6601.57773443783","6479.79270878142","6466.80806065382","6669.28437810449","6725.88919971902","6755.41310797853","6739.66312480177","6780.03925340655","6886.34871515049","6929.92761376991","7071.27739054938","7709.09657014691","7894.17078568856","8198.37115238913","8554.54430156887","8734.57666875128","8774.68759852072","9010.21844745706","9168.94899679643","9286.34170714287","9432.22934983552","9576.08978054802","9594.42932897573","9469.89782072056","9455.17659638685",
"South Sudan","SSD","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7061.60888154848","6765.84387223106","6601.57773443783","6479.79270878142","6466.80806065382","6669.28437810449","6725.88919971902","6755.41310797853","6739.66312480177","6780.03925340655","6886.34871515049","6929.92761376991","7071.27739054938","7709.09657014691","7894.17078568856","8198.37115238913","8554.54430156887","8734.57666875128","8774.68759852072","9010.21844745706","9168.94899679643","9286.34170714287","9432.22934983552","9576.08978054802","9594.42932897573","9469.89782072056","9455.17659638685",
"Small states","SST","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29163.5393695267","29112.0058150474","29013.6435216817","29305.3945574706","30333.3973493648","30992.3359301814","33390.3728938648","33951.4916711027","34166.991492983","35095.2704970509","36489.7182473817","36992.5341118002","37945.9544840217","40389.5968349553","41408.6332385684","43296.2517292531","45306.260552781","46841.6550840472","46366.920389153","48849.6305005546","51152.7089851642","52520.7642306576","53354.7600464449","54181.0202577666","54451.8598662751","54617.2990131163","55317.7581128292",
"Sao Tome and Principe","STP","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7641.171875","7969.75","7420.66796875","8332.1259765625","7952.56005859375","7334.13916015625","7186.2841796875","8232.25390625","8193.8974609375","7677.2431640625","7825.39306640625","7955.626953125","8113.23291015625","8161.2099609375","8523.5810546875","9070.9091796875","8591.4384765625","9547.3115234375","9521.09375","9549.27734375","9725.515625","9820.013671875","9961.712890625","10142.0322265625","10277.0927734375","10414.1435546875","10648.0556640625",
"Suriname","SUR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32933.484375","35849.1875","33480.98046875","33133.76171875","31918.0078125","32324.830078125","33198.55078125","33032.53125","33368.26171875","31554.193359375","31452.212890625","34338.8828125","33322.0859375","36285.17578125","36845.1796875","37142.4609375","38269.38671875","42310.83203125","39973.3828125","40561.5859375","41685.796875","41979.1875","41877.97265625","42974.09765625","42932.66796875","40152.9609375","39862.4921875",
"Slovak Republic","SVK","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29851.01171875","26681.07421875","27735.87109375","30750.09765625","32045.06640625","33070.48046875","35297.671875","36574.91015625","37659.5703125","39076.5","39856.7265625","41295.0625","42218.93359375","45137.01953125","46911.41015625","49318.2734375","53316.78515625","54486.37890625","53154.71484375","57089.63671875","58135.875","58760.8125","59580.6171875","60220.96875","61231.80859375","62372.609375","64549.66015625",
"Slovenia","SVN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42764.265625","40674.36328125","42214.9375","40041.40625","40666.16015625","42780.71484375","44042.5078125","44853.171875","47907.4609375","50024.86328125","50477.80078125","52381.3828125","54711.2421875","54142.83984375","56177.65625","58537.703125","60950.41796875","62569.64453125","58344.12109375","59898.77734375","62033.2265625","61133.62109375","61687.4609375","63073.61328125","64425.421875","66088.7109375","67205.4765625",
"Sweden","SWE","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57757.1796875","59654.08984375","61930.62890625","65112.75390625","66672.1796875","67986.828125","71437.953125","73738.078125","75440.5","75917.265625","75880.28125","77355.5390625","79374.078125","83725.8984375","84650.6953125","87244.3125","88424.5234375","86911.5078125","84069.0703125","88459.15625","88789.9609375","87703.5703125","87785.71875","89196.90625","92001.5234375","94533.3203125","96925.7734375",
"Swaziland","SWZ","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32444.337890625","32208.755859375","32576.53125","32319.982421875","32524.951171875","32864.51171875","33127.3515625","33167.7890625","32947.578125","32742.03125","32757.744140625","32093.755859375","32807.69921875","33749.625","34482.51171875","35359.07421875","36349.26953125","36059.89453125","35275.70703125","34692.70703125","34022","33970.5078125","33885.859375","33665.28125","32893.3828125","32099.771484375","31650.626953125",
"Sint Maarten (Dutch part)","SXM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74607.7421875","80781.1640625","80726.5390625","82470.53125","82604.4921875","87927.1796875","90213.1640625","88413.578125","80581.1640625","83091.71875","82590.4296875","88745.4453125","89054.734375","94317.921875","98870.859375","100470.4140625","104091.1171875","107072.4453125","110637.3984375","112371.234375","119326.109375","99322.0859375","82251.078125","72927.3046875","63911.83203125","56250.87890625","51312.14453125",
"Turks and Caicos Islands","TCA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3283.98901367188","3456.19506835938","2809.73608398438","3007.56396484375","2950.50805664063","2932.35400390625","3006.5849609375","3114.1689453125","2987.5","2858.53100585938","3090.27001953125","3234.01196289063","3578.61108398438","4617.94482421875","5205.64697265625","5063.39794921875","5057.466796875","5036.27099609375","5067.7890625","5555.16796875","5362.10107421875","5636.73779296875","5739.587890625","5932.5498046875","5815.2861328125","5550.97802734375","5444.35400390625",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4595.6016208546","4971.05093603782","5408.84640498996","5898.42133978718","6343.41026835282","6776.73789709068","7152.19732247028","7152.0770040087","7451.90621913144","7874.5337581881","8299.59565366031","8839.80075156071","9476.661589368","10194.8726130669","11031.0145895229","12053.5939437891","13301.0858261678","14314.5591362384","15216.8365839647","16534.0940424012","17703.4072798646","18894.943034787","20092.7005410724","21274.7198181372","22472.5022200102","23720.5656674668","25018.1623489001",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29127.8906522551","25569.7218975743","24445.7456829006","22502.5369864183","22271.6388101742","22487.7975857799","23516.2695724146","23564.6945949504","23705.4465997524","25344.4484854034","26155.850966593","27280.2466284269","28742.292874978","30692.5210531249","32142.0296891095","34230.3231471192","36105.4636258734","37265.631019014","35747.0373494241","37094.1174334567","38419.5244212608","39073.6526231037","39862.3586843578","40280.0650539868","40019.394789567","40430.0792249145","41360.3771169598",
"Togo","TGO","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3455.92309570313","3217.32592773438","2644.4970703125","2958.2880859375","3091.85595703125","3242.75708007813","3585.90307617188","3379.28198242188","3343.74609375","3199.41088867188","3040.0869140625","2909.02099609375","2950.955078125","2909.84692382813","2844.251953125","2867.48510742188","2846.42797851563","2823.7529296875","2837.09692382813","2863.74291992188","2917.89990234375","3001.7119140625","3062.94702148438","3143.1220703125","3215.14404296875","3287.26904296875","3351.21606445313",
"Thailand","THA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13064.5517578125","14012.482421875","15322.396484375","16702.669921875","17653.201171875","18180.18359375","17244.35546875","16243.4580078125","16873.666015625","17051.576171875","17285.697265625","17926.501953125","18914.27734375","19726.255859375","20270.998046875","21144.873046875","21819.56640625","22041.47265625","21953.0390625","23428.1171875","23062.98828125","24683.525390625","25689.03515625","25808.744140625","26368.23046875","27101.384765625","27882.45703125",
"Tajikistan","TJK","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9937.78515625","6929.4501953125","5689.99609375","4410.09716796875","3809.00805664063","3152.44506835938","3171.91796875","3284.47094726563","3353.583984375","3541.3359375","3786.71997070313","4068.65209960938","4352.4501953125","4634.60205078125","4770.6220703125","4923.73876953125","5116.044921875","5321.84814453125","5363.630859375","5535.0361328125","5750.169921875","5982.23681640625","6241.83984375","6469.64990234375","6683.39208984375","6935.92919921875","7091.9169921875",
"Turkmenistan","TKM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23709.34375","19525.7890625","19197.79296875","15430.578125","13950.251953125","14600.900390625","12666.3701171875","13186.609375","14908.173828125","15290.4208984375","15533.8720703125","15243.3466796875","15442.0224609375","15900.6650390625","17590.880859375","19146.638671875","20784.7109375","23258.20703125","24093.48046875","25746.357421875","28836.685546875","31358.349609375","33882.859375","36671.6875","38251.953125","39644.87109375","41135.3203125",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25692.7880092282","25578.0011666421","25833.5172696244","26309.5264961979","26143.1905236441","26788.5062319463","27028.0807893992","27277.1707001473","26758.9317767886","27201.4550128849","26608.9723935869","26330.8397584411","26234.7963041763","26836.1810545332","27018.4851253262","27778.6481672035","28615.4255568913","28946.4517677723","28188.6771845863","29197.181677886","30084.2070124765","30259.3983113547","30768.6718147763","30496.8057015383","30078.6873179616","29785.1019116921","29889.3072364879",
"Timor-Leste","TLS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3404.65209960938","3656.86303710938","3941.52294921875","4307.60693359375","4722.43994140625","5436.75","5918.01123046875","6026.134765625","4078.18090820313","5062.26513671875","6163.578125","5713.89013671875","5507.1279296875","5473.59814453125","5791.6630859375","5353.4580078125","5958.923828125","6748.669921875","7582.43310546875","8182.18115234375","8753.6923828125","9123.8271484375","9196.908203125","9633.4404296875","9884.75390625","10249.71484375","10590.9990234375",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36560.9414470418","37928.184931577","37562.1269395478","37172.585002004","37688.554610884","38661.29790676","38404.4947803403","39521.2257292282","38814.6281967844","39591.9918326363","39757.4453622542","40315.5272940084","39738.3126987665","40536.5005442886","41014.188349448","42396.8785592589","43725.9334660739","44710.9761306749","45304.4256702558","46895.9503720881","46281.4113686112","45378.9265055994","43592.7324986302","43028.9829979576","42143.2809635881","42625.866656707","43063.0151357653",
"Tonga","TON","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11647.966796875","11437.458984375","11640.4853515625","11978.990234375","12306.0283203125","12212.412109375","12061.6533203125","12232.890625","12564.755859375","12867.2451171875","13029.3466796875","13215.8837890625","13276.111328125","13252.533203125","13356.4775390625","13069.4287109375","12321.0419921875","12516.146484375","12574.08203125","13029.8642578125","13259.029296875","13285.75","12881.904296875","13111.87109375","13450.541015625","13608.1181640625","13714.158203125",
"South Asia (IDA & IBRD)","TSA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5164.5593838958","5340.11467299813","5421.1006923196","5580.51601294792","5886.51906093813","6148.95785265701","6276.69281297363","6442.88183818198","6806.45089468078","6933.56628553869","7016.77812482756","7133.05350328047","7434.13708315246","7775.297829836","8264.54999567305","8891.13859989261","9578.99577158953","9916.92984049947","10604.3565736659","11448.3103622289","12037.9234010891","12540.1585048718","13112.5838151354","13764.0329188291","14433.3017297088","15160.3804276461","15941.4869648079",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7061.60888154848","6765.84387223106","6601.57773443783","6479.79270878142","6466.80806065382","6669.28437810449","6725.88919971902","6755.41310797853","6739.66312480177","6780.03925340655","6886.34871515049","6929.92761376991","7071.27739054938","7709.09657014691","7894.17078568856","8198.37115238913","8554.54430156887","8734.57666875128","8774.68759852072","9010.21844745706","9168.94899679643","9286.34170714287","9432.22934983552","9576.08978054802","9594.42932897573","9469.89782072056","9455.17659638685",
"Trinidad and Tobago","TTO","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41086.171875","39129.83203125","37354.10546875","36841.86328125","36684.38671875","37675.69140625","39176.453125","41179.84375","43262.21484375","45301.3046875","45740.68359375","48310.84765625","53556.984375","54696.44921875","56228.2421875","61965.73828125","64106.32421875","65233.25390625","63152.47265625","62914.1640625","61882.796875","62777.828125","62874.37109375","63256.59765625","61772.7890625","60231.109375","61780.6015625",
"Tunisia","TUN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21861.951171875","22942.697265625","22830.193359375","23029.568359375","22079.06640625","23337.439453125","24361.357421875","25067.36328125","26206.876953125","26921.38671875","27380.03515625","27465.439453125","28157.341796875","29377.205078125","29735.009765625","30493.853515625","31814.794921875","32476.251953125","33146.72265625","33602.69921875","34330.23046875","34457.890625","34427.1328125","35021.1953125","34664.09765625","34710.9609375","35274.43359375",
"Turkey","TUR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31732.8046875","33202.08203125","37670.91796875","33279.41015625","35039.28515625","36651.27734375","39563.36328125","39455.84375","37671.140625","41157.68359375","38948.3125","41660.8828125","44257.68359375","48613.984375","51515.13671875","53187.921875","54873.74609375","54035.375","51050.90234375","52501.984375","53748.59765625","53386.7734375","54437.23828125","55063.3359375","56451.3984375","57437.82421875","58617.05078125",
"Tuvalu","TUV","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3042.27099609375","2972.06005859375","2900.38500976563","2844.38793945313","2839.998046875","2882.65991210938","2912.955078125","2940.20190429688","2996.04711914063","3060.498046875","3217.22705078125","3293.68408203125","3398.19799804688","3549.88989257813","3737.958984375","3796.42309570313","3997.50708007813","4159.3369140625","4311.39990234375","4535.25","4860.384765625","5053.42919921875","5425.53515625","5577.60888671875","5799.45703125","6034.47802734375","6273.3759765625",
"Uganda","UGA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1885.73400878906","1921.68395996094","2036.71704101563","2099.5390625","2255.580078125","2424.35302734375","2449.92309570313","2523.76000976563","2646.58203125","2622.98608398438","2688.61499023438","2871.0009765625","2976.97290039063","3094.2939453125","3207.20190429688","3439.94995117188","3536.89990234375","3632.962890625","3758.18603515625","3785.662109375","3985.71801757813","3905.22412109375","3878.83911132813","3923.63500976563","3971.50390625","4020.14404296875","4087.97509765625",
"Ukraine","UKR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21281.140625","19307.591796875","16762.890625","12783.0068359375","11156.1025390625","10354.6611328125","10296.6171875","10488.9970703125","10621.5087890625","11380.033203125","12485.9833984375","12958.353515625","14161.8271484375","15804.6650390625","15842.6416015625","16973.33203125","18287.892578125","18759.53515625","16439.779296875","17012.029296875","17937.951171875","18114.9609375","17978.001953125","17200.35546875","15567.142578125","15844.8681640625","16363.5224609375",
"Upper middle income","UMC","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12588.2582462207","12269.8822654483","12403.9436315021","12495.0474621257","12760.8316722156","13192.9313721802","13660.6382248555","13907.1359854739","14174.8384720746","14823.5903821401","15188.3706269867","15734.5504977553","16417.6583503476","17474.8197288733","18468.6017257038","19827.7310373945","21381.525709494","22535.0199884872","22916.1400240666","24509.1220041048","25744.0966353528","26799.5974444794","27864.8625053886","28784.5261239218","29560.6022059006","30576.3697467649","31733.6109765974",
"Uruguay","URY","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24690.896484375","25948.41015625","26517.2578125","27833.8046875","27070.9765625","28588.025390625","30943.734375","31495.251953125","31178.40234375","31108.4921875","29757.06640625","28520.552734375","28942.37890625","29876.09375","30850.88671875","30767.76171875","31840.4296875","33150.02734375","33949.57421875","36191.375","37200.46484375","38464.1640625","40524.94140625","41611.515625","42114.30859375","42265.14453125","42790.48046875",
"United States","USA","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76194.0078125","78503.9609375","79486.78125","80641.7890625","81255.2890625","82911.4765625","84603.609375","86654.7109375","89092.90625","91326.5625","92270.0234375","94486.265625","96908.375","99377.6015625","101026.1171875","101934.296875","102855.5078125","102690.25","103594.9453125","106689.953125","107455.859375","108103.1875","109330.1796875","110099.6875","111130.8359375","111711.8046875","113547.609375",
"Uzbekistan","UZB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9241.771484375","8041.4677734375","7692.18017578125","7141.88818359375","6924.81298828125","6888.416015625","7051.1572265625","7161.06396484375","7271.18310546875","7346.66796875","7456.5322265625","7558.43408203125","7676.52392578125","8047.94921875","8383.3740234375","8749.5126953125","9318.2060546875","9923.5595703125","10448.5126953125","11049.3798828125","11697.6533203125","12371.619140625","13070.453125","13843.7099609375","14680.158203125","15312.974609375","15985.8369140625",
"St. Vincent and the Grenadines","VCT","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17830.837890625","18701.98046875","19182.255859375","18623.76171875","19800.41015625","19798.1796875","20226.04296875","20712.7265625","20948.97265625","21365.33203125","21604.287109375","22540.59765625","23851.033203125","24401.2734375","24587.615234375","26137.056640625","25395.892578125","26881.65625","26062.099609375","24912.55078125","24571.412109375","24705.791015625","24921.6328125","24957.705078125","25199.75","25567.875","26008.0078125",
"Venezuela, RB","VEN","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45711.55078125","46745.80859375","46259.8828125","43915.14453125","43388.42578125","42118.625","41912.67578125","40482.671875","38281.69140625","38411.1171875","37405.1015625","33798.4609375","31016.53125","35496.61328125","37164.53515625","39519.72265625","41566.4765625","42370.37890625","40757.90234375","39696.5078125","40286.0390625","41934.10546875","41890.27734375","38869.671875","35748.37890625","31645.1328125","29604.974609375",
"British Virgin Islands","VGB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19865.3359375","19428.912109375","21199.8515625","19214.15234375","18431.123046875","18555.302734375","17457.318359375","18081.783203125","17688.19140625","20619.07421875","21092.69140625","34072.2890625","33457.79296875","33419.8125","33335.69921875","34526.08203125","35982.640625","35920.40234375","33944.76953125","34945.37109375","32973.5625","28916.8671875","27467.990234375","27939.677734375","28850.951171875","29917.298828125","30891.451171875",
"Vietnam","VNM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3124.6279296875","3313.662109375","3509.1669921875","3716.55395507813","3966.93090820313","4234.88916015625","4520.61279296875","4634.5810546875","4737.576171875","4948.451171875","5152.77978515625","5324.51318359375","5594.9140625","5891.10400390625","6226.03076171875","6553.537109375","6891.5380859375","7134.09521484375","7406.96484375","7724.1240234375","7998.62890625","8243.7939453125","8550.900390625","8937.4169921875","9431.1318359375","9893.6953125","10401.671875",
"Vanuatu","VUT","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5803.3251953125","5800.4541015625","5697.7021484375","6069.3330078125","6003.8701171875","6044.06591796875","6251.26806640625","6435.0791015625","6369.15283203125","6643.541015625","6286.06103515625","5832.630859375","5940.9677734375","6038.5","6226.06787109375","6586.94189453125","6785.64404296875","7093.64111328125","7200.0498046875","7099.76318359375","6997.416015625","6911.923828125","6835.06982421875","6797.033203125","6568.39794921875","6650.27685546875","6774.12109375",
"World","WLD","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20918.60154903","20859.7139967368","20919.3745053194","21184.6970298158","21561.38921703","22031.6215107709","22555.3595317468","22794.1278540695","23165.9477344915","23814.7903491941","24028.3210163041","24374.5789830745","24846.9737725971","25694.8570869968","26406.7020008626","27426.4172290437","28475.8837114035","29011.522660862","28812.6180502276","29986.6706113393","30775.0455025656","31368.3589183821","31984.5768602179","32573.2918201301","33128.2529462454","33737.4674746905","34491.7711640293",
"Samoa","WSM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10166.451171875","10255.36328125","10574.134765625","10701.8095703125","11482.9677734375","12222.6005859375","12881.798828125","13223.3974609375","13629.30859375","14175.0576171875","15184.8291015625","16082.7177734375","16624.95703125","17284.408203125","18770.75","18710.998046875","21873.708984375","20919.216796875","20790.806640625","22434.20703125","23584.4453125","24266.828125","23532.58203125","23591.3515625","23447.0546875","23639.751953125","23505.228515625",
"Kosovo","XKX","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17795.005859375","18512.416015625","18599.3828125","17081.720703125","18338.869140625","18642.3046875","18903.619140625","18532.82421875","18107.134765625","18522.798828125","18676.52734375","19424.99609375","18544.875","19315.681640625","19530.19921875","19216.884765625","18935.73828125","18752.01953125","18604.25390625","19183.080078125","15589.599609375","15381.5615234375","15402.5576171875","14774.0361328125","10321.43359375","9426.359375","10152.9541015625",
"South Africa","ZAF","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37335.13671875","34946.03515625","35115.11328125","32341.091796875","31013.8828125","33140.796875","34044.2734375","34408.2890625","34643.45703125","35933.1796875","35918.85546875","36838.94140625","38536.6015625","39628.8359375","39469.6171875","39643.26953125","41645.40234375","41400.44140625","42105.02734375","44614.578125","45382.94921875","45294.87890625","44641.5","44644.6640625","44482.3671875","44197.2890625","43899.828125",
"Zambia","ZMB","GDP per person employed (constant 2011 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6679.541015625","6432.14013671875","6724.7568359375","5886.90087890625","5810.05810546875","5832.25390625","5783.52001953125","5495.59912109375","5613.7841796875","5689.76318359375","5896.47216796875","5937.5830078125","6390.05419921875","6666.55908203125","6993.10888671875","7338.22705078125","7692.6201171875","7850.4609375","8375.0673828125","9176.458984375","9737.7998046875","9422.53515625","9711.3330078125","9945.8056640625","9888.2373046875","9829.525390625","9857.8173828125",
